,GRID_ID,geometry,idle_count,idle_time_count,pickup_count,dropoff_count,violations,parks,rest_indian,rest_cheap,hotel,Bangladesh,rs_count
1763,CT-50,"POLYGON ((-73.79432162761594 40.7089282731781, -73.79748628132808 40.7089338841453, -73.79906232192732 40.71102222007257, -73.7974736083449 40.71310500937051, -73.79430875659527 40.71309939805526, -73.79273281581349 40.71101099778899, -73.79432162761594 40.7089282731781))",102.942465753,23410.3151598,9.93150684932,19.202739726,120.0,0.0,0,20,0,0,0.0
1764,CX-43,"POLYGON ((-73.77523526434743 40.73809059261424, -73.77840130149311 40.73809672825554, -73.77997743370126 40.74018531766001, -73.77838742813285 40.74226783539923, -73.77522119277667 40.74226169937742, -73.77364516076712 40.74017304599605, -73.77523526434743 40.73809059261424))",0.858823529412,263.580392157,0.0941176470588,2.25588235294,0.0,0.0,0,2,0,0,0.0
1765,CP-26,"MULTIPOLYGON (((-73.81444544477112 40.81324038365257, -73.81446017913747 40.81296310204255, -73.81437165052783 40.81295941877885, -73.81436938457094 40.81293640106957, -73.81443694795038 40.81293828111289, -73.81446963178293 40.81291532055149, -73.81446965645912 40.81290646868293, -73.81449994104324 40.81290828779422, -73.81450223290135 40.81292245363436, -73.81452546667052 40.8129455041734, -73.81461866286547 40.8129474244425, -73.8146186086239 40.81296689765282, -73.81449745419158 40.81296493150328, -73.81448741004282 40.81324045118349, -73.81444544477112 40.81324038365257)), ((-73.8135741623931 40.81318472467652, -73.81359519706113 40.81316174462602, -73.81363712636359 40.81316535407206, -73.81364871765516 40.81318661558611, -73.81364394333636 40.8132273239447, -73.81364335720943 40.81323908998983, -73.81355499316453 40.8132389471289, -73.81355772355597 40.8132307244144, -73.8135741623931 40.81318472467652)))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
1766,DJ-37,"POLYGON ((-73.71840298175677 40.76299246369916, -73.72130804683268 40.76299952784939, -73.72288297764233 40.76508889069439, -73.72251914906819 40.76556453647235, -73.7224843839373 40.76552721048511, -73.72114272717133 40.76487260701192, -73.72097588393542 40.76476015907913, -73.72080904835016 40.76464771542264, -73.72075222658452 40.76458735259445, -73.72071269858965 40.76453219067572, -73.72063083093158 40.7644764037869, -73.72021435683526 40.76419260549194, -73.71840298175677 40.76299246369916))",0.0857142857143,12.1257142857,0.0857142857143,0.914285714286,0.0,0.0,0,2,0,0,0.0
1767,BX-43,"POLYGON ((-73.89871107261169 40.73826538615725, -73.90187712664798 40.73826812724307, -73.9034571313196 40.7403550246308, -73.90187098356748 40.74243924501686, -73.89870473131758 40.74243650376104, -73.8971248261428 40.74034954229013, -73.89871107261169 40.73826538615725))",26.7753424658,7218.77926941,44.3589041096,81.9123287671,10.0,1.0,0,18,0,0,0.0
1768,DA-43,"POLYGON ((-73.76099558442128 40.73597635212474, -73.76416152042432 40.73598287924256, -73.76573715624659 40.73807166345303, -73.76414675604252 40.74015398568416, -73.76098062184187 40.74014745816153, -73.75940508671192 40.73805860881397, -73.76099558442128 40.73597635212474))",0.0956790123457,44.7693930041,0.0493827160494,2.60185185185,0.0,0.0,0,2,0,0,0.0
1769,CM-79,"POLYGON ((-73.82786826464626 40.5859336195802, -73.82816208202515 40.58593405937586, -73.82813473554992 40.58596886838733, -73.82808927915112 40.5860130467909, -73.82803692355766 40.5860525384236, -73.82797849484832 40.58608672134936, -73.82791491220768 40.58611505752099, -73.82784717491353 40.58613709996556, -73.82767318021445 40.58619005971107, -73.82786826464626 40.5859336195802))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0
1770,BQ-75,"POLYGON ((-73.93212166319972 40.60272728001792, -73.93525243807811 40.60272908645609, -73.93683027890852 40.60481555915396, -73.93524839272214 40.60690027286319, -73.9320885681301 40.60689844926763, -73.93051082626327 40.60481191207552, -73.93151135213354 40.60349349387239, -73.93151404557017 40.60349068377798, -73.9315440661297 40.60346912785185, -73.93156257208769 40.6034379844057, -73.93160742003001 40.6033915144377, -73.93166060007941 40.60333099585652, -73.93169449698773 40.60328638702502, -73.93172784450452 40.60325097038822, -73.93177214168291 40.60321369436034, -73.93182092989723 40.60318547933295, -73.93186823257742 40.60316802374469, -73.9319146321816 40.60315210389294, -73.93193669284204 40.6031315589371, -73.93196227180344 40.60312163771994, -73.93197205624436 40.60309685753695, -73.9319888840011 40.60305196205273, -73.93200606429207 40.60301472571638, -73.9320369539882 40.60295029630923, -73.93207363056227 40.60290099368504, -73.93209319810728 40.60285143419806, -73.93211937093133 40.60275348814287, -73.93212166319972 40.60272728001792))",0.627906976744,93.7919896641,0.100775193798,0.612403100775,0.0,0.0,0,3,0,0,0.0
1771,DF-63,"POLYGON ((-73.73757143433313 40.65458766259043, -73.74073350556938 40.65459483380317, -73.74230648461182 40.65668396078975, -73.74071729431189 40.65876598037406, -73.73755502536193 40.65875880871637, -73.73598214531371 40.6566696179213, -73.73757143433313 40.65458766259043))",0.737003058104,231.918093782,0.0366972477064,1.72171253823,0.0,0.0,0,1,0,0,0.0
1772,CH-33,"MULTIPOLYGON (((-73.85162266188902 40.78003197216754, -73.85162492600377 40.77995848681274, -73.85109460959242 40.77996747124134, -73.85110833298201 40.77994947350177, -73.8516228683629 40.77993931334925, -73.85162537791163 40.77992549670786, -73.85168360344666 40.77992557166228, -73.85167099152643 40.78003522847104, -73.85162266188902 40.78003197216754)), ((-73.85024211196313 40.78108546932054, -73.85093970990116 40.78108116305783, -73.85093646442273 40.78111957522339, -73.85021547252458 40.78112040459202, -73.85024211196313 40.78108546932054)), ((-73.85111777927304 40.78409594275055, -73.84982313188176 40.78238473221111, -73.84982764926009 40.78238524786487, -73.84993441747882 40.7823994888232, -73.84999442168753 40.78240473583143, -73.85017560444095 40.78241117599426, -73.85020961292312 40.78241285011391, -73.85023033873871 40.78241557856029, -73.85023230423332 40.78241605838124, -73.85023422083201 40.7824166822191, -73.85023606837501 40.78241745905266, -73.85023785511662 40.78241840600224, -73.8502412842147 40.78242076167172, -73.85024456011648 40.78242380962873, -73.85024983954448 40.78243044419097, -73.85026066665755 40.78244717159446, -73.8502636543907 40.78245087654364, -73.85026662250094 40.7824538250448, -73.85026987494668 40.78245624171812, -73.85027156689111 40.78245719934996, -73.85027330658933 40.78245799405289, -73.85027510470326 40.7824586258406, -73.85027696478323 40.78245909651883, -73.85027889512173 40.78245940609832, -73.85028089688734 40.7824595617844, -73.85028520938722 40.78245945032173, -73.8502896178762 40.78245879868177, -73.85029412117171 40.78245760596253, -73.85029868724062 40.78245589283385, -73.85030798647128 40.78245086209699, -73.85031711224966 40.78244394007782, -73.85032112525579 40.78244003620684, -73.85032509253213 40.78243539476441, -73.85034041045731 40.78241432577979, -73.85034478062499 40.78240963893419, -73.85034933855782 40.78240574567537, -73.85035396584851 40.7824026188344, -73.85035918365016 40.78239977912007, -73.85037136227516 40.78239499615321, -73.85038574042673 40.78239145783419, -73.85040198623121 40.78238923667221, -73.85044211726542 40.78236554159721, -73.85046237660842 40.78235969750894, -73.85048366370002 40.78235568187102, -73.8505012128955 40.78235387571696, -73.850518698736 40.78235337700829, -73.85052785706095 40.78235357799306, -73.85057294386334 40.78235455497669, -73.85064452660041 40.78235741231627, -73.85080255648968 40.78236568552555, -73.85085191058508 40.78236610871225, -73.8509597441147 40.78236442920714, -73.85105865221259 40.78236488216334, -73.85115888238616 40.78236693873703, -73.85116661709039 40.78236750703847, -73.85117451732499 40.78236875093034, -73.85118245040609 40.78237067024138, -73.85119028728437 40.78237322878464, -73.85120513979086 40.78238005576484, -73.85121184766447 40.78238420673912, -73.85121791498713 40.78238872609227, -73.85122501990084 40.78239545211622, -73.8512304772827 40.78240254702013, -73.85168735592474 40.78236274836236, -73.85192054744665 40.78234735157249, -73.8520158260479 40.78234443116246, -73.85209644901194 40.78234201325634, -73.85216039906779 40.78234159103242, -73.8522809773678 40.7823463013005, -73.85234426393838 40.78234537474288, -73.85238157171705 40.78234440497015, -73.85253458172657 40.7823352797619, -73.85260053890096 40.78233259149513, -73.85277635642369 40.7823336077835, -73.85285529424762 40.78233194361619, -73.85297395864372 40.78232944759257, -73.85314993035048 40.78232393666256, -73.85322330965578 40.7820605339832, -73.85324407128763 40.78205239286273, -73.85326692730521 40.78204538003405, -73.85329196188235 40.78203946768738, -73.85331933861954 40.78203460380033, -73.85346812158257 40.78201330797894, -73.85364507004714 40.7819893453297, -73.85367974038213 40.78198574231884, -73.85371711004396 40.78198346556283, -73.8537579610328 40.78198246382232, -73.85380512252735 40.78198265873697, -73.85395650825943 40.78198984759474, -73.85405570918601 40.78199103676298, -73.85413969495284 40.78198915298336, -73.85417157115553 40.78198584255346, -73.85424027320381 40.78197377358132, -73.85426817681739 40.78197116949731, -73.85429401579009 40.78197115804548, -73.85435232943793 40.78197423043542, -73.85437833348014 40.78197457847397, -73.85449826652837 40.7819707407353, -73.85459641798965 40.78196425402697, -73.85463147037311 40.78196035404586, -73.85470961154904 40.78194948536447, -73.85474428285286 40.78194594506978, -73.85480622674088 40.78194177185664, -73.85485429157393 40.78194004130424, -73.85490018560044 40.7819401621341, -73.85496441478772 40.7819419359332, -73.85505842211518 40.78194635861191, -73.8551673940855 40.78195413188303, -73.85519577345832 40.7819571752262, -73.85522450372407 40.78196174895771, -73.85525344396156 40.78196782858664, -73.8552824283835 40.78197538418804, -73.85530228059538 40.78198218990359, -73.85532050487103 40.78199072163699, -73.85533642899621 40.78200066607067, -73.85534961521528 40.78201175880876, -73.85536631135946 40.78203115858746, -73.85537942617344 40.78205276910646, -73.85538845214246 40.78207571624235, -73.8554197534079 40.78261305736832, -73.85428600973617 40.78409999219866, -73.85111777927304 40.78409594275055)))",0.788844621514,139.163014608,0.0637450199203,0.800796812749,0.0,0.0,0,2,0,0,0.0
1773,BH-53,"POLYGON ((-73.9756277776969 40.69952907183831, -73.97558758800582 40.69952488044191, -73.97554704148523 40.69952579305863, -73.97550724798424 40.69953178561052, -73.97546929847327 40.69954269263657, -73.97543423427887 40.69955821539091, -73.97540301513527 40.69957792903938, -73.97537649906661 40.6996012934615, -73.97535541043538 40.69962766675029, -73.97518953157749 40.69987852190234, -73.97465264232616 40.70069042488737, -73.97312936901909 40.69868103255637, -73.9747122482212 40.69659581941169, -73.97787632468759 40.69659647112594, -73.97945772013004 40.69868233602537, -73.97787494047836 40.70076761454609, -73.97511306567495 40.70076705050274, -73.9756119237277 40.7000373166346, -73.97581713745841 40.69973712108479, -73.97581945708465 40.69970629884215, -73.97581506312153 40.69967560756422, -73.97580407596053 40.69964588835369, -73.97578679466602 40.69961795623526, -73.97576369579961 40.69959257764226, -73.97573541094603 40.6995704469993, -73.97570271606978 40.69955217231208, -73.97566650785863 40.69953825355063, -73.9756277776969 40.69952907183831))",0.572602739726,134.862009132,14.8712328767,34.904109589,0.0,0.0,0,2,0,0,0.0
1774,CF-56,"POLYGON ((-73.86083170952169 40.68400099645528, -73.86399518488489 40.6840047789708, -73.86557271874068 40.68609221084888, -73.86398667709882 40.68817592411282, -73.86082300384496 40.68817214136264, -73.8592455694716 40.68608464558236, -73.86083170952169 40.68400099645528))",2.0989010989,661.746520147,0.898351648352,8.32967032967,0.0,0.0,0,6,0,0,0.0
1775,CW-70,"POLYGON ((-73.78239862560548 40.62339731206814, -73.78352303465071 40.62339943482759, -73.7850966185387 40.62548798305664, -73.78350950523162 40.627570601298, -73.78034871099551 40.62756460608048, -73.77981389226841 40.62685471500831, -73.77981569325961 40.62685316712859, -73.77999420751652 40.62668929766474, -73.78016562949438 40.62652109005166, -73.78032977779456 40.62634872227764, -73.78048647810179 40.62617237684695, -73.78063556554697 40.6259922407838, -73.78077688234991 40.62580850382701, -73.78091027780987 40.62562136113125, -73.78103561185692 40.62543101147247, -73.78115275033325 40.62523765453744, -73.78126157206316 40.62504149724065, -73.78136195942169 40.62484274650188, -73.78239862560548 40.62339731206814))",0.2,7.32333333333,1.0,0.4,0.0,0.0,0,0,0,0,0.0
1776,CS-41,"POLYGON ((-73.79896167981889 40.74439115172878, -73.80212801821115 40.74439663508274, -73.80370504324509 40.74648489732609, -73.80211562910841 40.74856774054449, -73.79894909246769 40.74856225685045, -73.79737216733936 40.74647393027656, -73.79896167981889 40.74439115172878))",0.105633802817,21.0862089202,0.0281690140845,1.71478873239,0.0,0.0,0,0,0,0,0.0
1777,CB-18,"POLYGON ((-73.87793687410519 40.84460808818891, -73.87952620834358 40.84252423095294, -73.88269722367781 40.84252749934217, -73.88427910271814 40.84461462516907, -73.88268986831102 40.84669854781146, -73.87951865414156 40.84669527921964, -73.87793687410519 40.84460808818891))",4.21917808219,1056.49342466,4.71506849315,13.4191780822,2.0,1.0,0,13,1,0,0.0
1778,BF-51,"POLYGON ((-73.98368240181875 40.70562505675552, -73.9842025022093 40.704939798329, -73.98736697478167 40.70494018913264, -73.98753351818188 40.7051597848557, -73.98726969323158 40.70517572109245, -73.9868632061612 40.70515985703392, -73.98681551779681 40.70514714626476, -73.98677081123729 40.70512922545904, -73.98673006382479 40.70510648555485, -73.98669416649508 40.70507942374173, -73.9866639012965 40.70504863085024, -73.98663993192578 40.70501478054447, -73.98662277888306 40.70497861040778, -73.98652972958156 40.7049790993402, -73.98642911610271 40.70506918009674, -73.98643429892221 40.70534860762225, -73.98474329959811 40.70554290728852, -73.98402149828441 40.70559863476175, -73.98368240181875 40.70562505675552))",0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0,4,1,0,0.0
1779,CT-58,"POLYGON ((-73.79442453783318 40.6755591902221, -73.79758760813694 40.67556479840543, -73.79916286332164 40.67765314158147, -73.79757494783269 40.67973594125889, -73.79441167968959 40.67973033272761, -73.79283652422309 40.67764192486568, -73.79442453783318 40.6755591902221))",0.767313019391,191.706694367,0.174515235457,4.39058171745,0.0,0.0,0,8,1,0,0.0
1780,CU-43,"POLYGON ((-73.78948902597013 40.73603196285286, -73.79265496633961 40.73603770663758, -73.79423149662152 40.73812610087027, -73.79264198574117 40.74020881647959, -73.78947584717315 40.74020307233864, -73.78789941681133 40.73811461294298, -73.78948902597013 40.73603196285286))",1.4738292011,404.352433425,0.619834710744,4.62534435262,4.0,0.0,0,4,0,0,0.0
1781,CL-52,"POLYGON ((-73.8323184928464 40.70064759743974, -73.83548275613389 40.70065216381617, -73.83705979040153 40.70273998140916, -73.83547246218372 40.70482329783854, -73.83230800090719 40.70481873117886, -73.8307310656257 40.70273084837275, -73.8323184928464 40.70064759743974))",5.65205479452,1346.64164384,7.52876712329,25.8767123288,3.0,0.0,0,14,0,0,0.0
1782,BY-49,"POLYGON ((-73.89400512312555 40.71114879202678, -73.89716988919867 40.71115166251562, -73.89874910370753 40.71323863151894, -73.89716345403639 40.71532279529594, -73.89399848991093 40.71531992462906, -73.89241937505832 40.71323289036464, -73.89400512312555 40.71114879202678))",0.425824175824,74.5722069597,0.813186813187,8.11813186813,0.0,0.0,0,8,0,0,0.0
1783,BR-86,"POLYGON ((-73.92740099383022 40.55892680634808, -73.93025670460492 40.55892857595867, -73.92878488910642 40.55992550730666, -73.92855349324465 40.56003248115084, -73.92832629223467 40.56014456312779, -73.92810347860818 40.56026165882766, -73.9278852437285 40.5603836666365, -73.9276717730616 40.56051048313666, -73.92746324972208 40.56064200040704, -73.92725985093011 40.5607781060211, -73.92707319863237 40.56091033343749, -73.92689138246685 40.56104642508276, -73.92620429222397 40.56152016409997, -73.92581989998054 40.56101139914483, -73.92740099383022 40.55892680634808))",0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0.0
1784,BQ-64,"POLYGON ((-73.9320461112895 40.64861021769654, -73.9352079113379 40.64861204242407, -73.93678683588682 40.65069850557355, -73.93520386041537 40.65278320897573, -73.93204186268549 40.65278138413497, -73.93046303723699 40.65069485600475, -73.9320461112895 40.64861021769654))",2.00273972603,442.940821918,2.72328767123,10.2739726027,1.0,0.0,0,26,0,0,0.0
1785,BR-89,"POLYGON ((-73.93056569082914 40.54641513524531, -73.93057155374382 40.54641513879025, -73.93214791865513 40.54850168639763, -73.93056721958662 40.55058634704119, -73.92741005799617 40.5505843947766, -73.92583379190083 40.54849778198921, -73.9259726481594 40.54831467852183, -73.92641909428436 40.54815578005789, -73.92774080140939 40.54762805333962, -73.92887232501225 40.54709387385828, -73.93054682194226 40.54642197924343, -73.93056569082914 40.54641513524531))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
1786,BN-35,"POLYGON ((-73.94617494584973 40.77166624838458, -73.94934258949198 40.77166768457884, -73.95092487360863 40.77375392032241, -73.94933941644317 40.77583878381706, -73.94617157438803 40.77583734753376, -73.94458938880091 40.77375104784525, -73.94617494584973 40.77166624838458))",8.01095890411,833.075022831,1647.30958904,1704.92054795,54.0,0.0,0,50,6,0,1.0
1787,BP-14,"POLYGON ((-73.93658861215634 40.85925391001718, -73.93837223429509 40.85925487652322, -73.93830957487458 40.8593805239458, -73.93785336527732 40.8598302712689, -73.93773556396634 40.85993351200846, -73.93755734262219 40.86008135634678, -73.93752944150219 40.86009664147412, -73.93753066307005 40.8601118784316, -73.93755218738725 40.86012367480026, -73.93758716273051 40.86014954049858, -73.93758054155413 40.86020320703896, -73.93735436123389 40.86051512144141, -73.93713577632005 40.86078363679578, -73.93709390430595 40.86092524307184, -73.93704223084319 40.86105753291317, -73.93696851763029 40.86114321932999, -73.93681097012708 40.86125802398997, -73.93680279933375 40.86127908107843, -73.93681851565997 40.86131581887699, -73.93681045481158 40.86136346569827, -73.93647561684247 40.86192659150183, -73.93596813026454 40.8625440921336, -73.93593997551409 40.86257582276996, -73.935000666425 40.86133854747674, -73.93658861215634 40.85925391001718))",0.0769230769231,35.0717948718,0.423076923077,0.653846153846,0.0,0.0,0,3,0,0,0.0
1788,BC-75,"POLYGON ((-73.99844501430017 40.60274731445904, -74.00160464329387 40.60274731377644, -74.00318455770686 40.60483287492885, -74.00160474355023 40.60691850131481, -73.99844491714634 40.60691850199746, -73.99686510143826 40.6048328762941, -73.99844501430017 40.60274731445904))",18.1452054795,4678.42182648,0.901369863014,6.83835616438,34.0,0.0,0,47,1,0,0.0
1789,CI-40,"POLYGON ((-73.84960432576814 40.75281065749875, -73.84643758374396 40.75280647934515, -73.84485906968095 40.75071880450005, -73.84644719856328 40.74863537167666, -73.84961374231284 40.74863954957117, -73.85119235588708 40.75072716054875, -73.84960432576814 40.75281065749875))",0.0821114369501,18.2211632454,0.75073313783,6.94134897361,0.0,0.0,0,5,3,0,0.0
1790,CG-81,"POLYGON ((-73.85631568119796 40.57763031015733, -73.85947411793607 40.57763421694051, -73.85960081507379 40.57780216073854, -73.85908861989211 40.57807404876479, -73.85833844458151 40.57846834604055, -73.85758465055764 40.57886453403718, -73.85683869761775 40.57925659254442, -73.85607299703572 40.57966151698896, -73.85532244615307 40.58005842091977, -73.85508608105141 40.58018341278262, -73.85473192642517 40.57971392039655, -73.85631568119796 40.57763031015733))",0.0,0.0,0.144927536232,1.05797101449,0.0,0.0,0,0,0,0,0.0
1791,AW-67,"POLYGON ((-74.03005632851577 40.63611285028266, -74.03163792202713 40.63819801345223, -74.03005820734184 40.64028402370676, -74.02689680088194 40.64028480661172, -74.02531530694301 40.63819957921353, -74.02689511966355 40.63611363313903, -74.03005632851577 40.63611285028266))",5.18630136986,1478.90616438,0.742465753425,19.3369863014,3.0,0.0,0,14,0,0,0.0
1792,CD-10,"MULTIPOLYGON (((-73.86994793152262 40.87588219794231, -73.87126163439197 40.87588367090383, -73.87120787908316 40.87600098581642, -73.8711621583428 40.87609649371998, -73.87111915841373 40.87616964101159, -73.87106017756949 40.87619600626592, -73.87092273068683 40.87620737076566, -73.87086910547819 40.87621268669115, -73.87083929500025 40.87621379425027, -73.87075767388888 40.87621682846724, -73.87069919518974 40.87622280343879, -73.87064729968456 40.87622810408998, -73.87046005186522 40.87625226488018, -73.87037191981248 40.87626998658687, -73.87030574983042 40.8762832917006, -73.87019944863981 40.87631135567658, -73.87011460066145 40.87633495116469, -73.87009233252282 40.87634114397319, -73.86988649416584 40.8764203747877, -73.86970659708096 40.87659785890141, -73.86967447118568 40.87662955313697, -73.86948932834032 40.87678996672764, -73.86925871234681 40.87691779656814, -73.86910049476822 40.87700707803619, -73.86908363538754 40.87701457935768, -73.86994793152262 40.87588219794231)), ((-73.86835749970568 40.87796591104686, -73.86845017658295 40.8778444941264, -73.86843612468807 40.87788983665367, -73.86839150213908 40.87801076813178, -73.86835749970568 40.87796591104686)), ((-73.86918995743777 40.8790640952164, -73.86864650578973 40.87834717474803, -73.86877903329415 40.87837505078882, -73.86900661187951 40.87843223728151, -73.8690803546468 40.87846471781946, -73.86918507270269 40.87850341167314, -73.86922560453853 40.87852520439603, -73.86928442494087 40.87856859261436, -73.86929295580579 40.87857488588219, -73.86932492131078 40.87866641617231, -73.86918995743777 40.8790640952164)), ((-73.86916176262598 40.87838875851479, -73.86890728157505 40.87828817966623, -73.86882102447002 40.87829026443812, -73.86863996712265 40.87825295928695, -73.86854950205442 40.87820157348208, -73.86847208377348 40.87809564639903, -73.86849954465777 40.87802148106714, -73.8685402494106 40.87794055554118, -73.86855197188308 40.87791725075114, -73.868552856531 40.87791505006513, -73.86860350642243 40.87778919067371, -73.86868144273659 40.87763215678884, -73.86878953506803 40.87749261580323, -73.86894077090679 40.87734330479173, -73.86901577114293 40.87721681910341, -73.86915836164144 40.87707731601234, -73.86960446590101 40.87683668274261, -73.86978142024036 40.87667934210125, -73.87003878137737 40.87645050563265, -73.8701541846271 40.87641695726592, -73.87025841099204 40.87638771586196, -73.87033067478667 40.87637715960992, -73.87061571635122 40.87633551406667, -73.87071934393678 40.87633643973894, -73.87083726420211 40.87631382633875, -73.87091779339113 40.87630193003787, -73.87121732844365 40.8762569710138, -73.87140494758634 40.87588383068603, -73.87312053660141 40.87588572960687, -73.87470290933078 40.87797297459536, -73.87311257674656 40.88005675226437, -73.86993977263317 40.88005322038091, -73.86931450910349 40.87922840100567, -73.86935806419866 40.87905662525907, -73.86939733120389 40.87889386596905, -73.8694530762584 40.87867111047302, -73.86944477153006 40.87856776556863, -73.86943073121535 40.87853962924266, -73.86936902239511 40.87849054044116, -73.86935887560172 40.87848246778613, -73.86929530636286 40.87845221955235, -73.86925384185597 40.87843112547634, -73.86916176262598 40.87838875851479)))",4.37534246575,1189.29630137,8.08493150685,11.6136986301,5.0,0.0,0,6,0,0,0.0
1793,BA-69,"POLYGON ((-74.00634666473532 40.62985983987442, -74.007926873749 40.6277741530798, -74.01108768753689 40.62777389170483, -74.01266849074068 40.62985931710818, -74.01108838054336 40.63194506843683, -74.00792736919719 40.63194532982801, -74.00634666473532 40.62985983987442))",15.4356164384,4425.12424658,1.47945205479,8.1698630137,7.0,1.0,0,15,0,0,0.0
1794,BK-26,"POLYGON ((-73.96040826277162 40.80712628583652, -73.96357759358642 40.80712733070519, -73.96516116774096 40.80921335890903, -73.96357531096606 40.81129840669082, -73.96040578152692 40.81129736175738, -73.95882230771565 40.80921126910701, -73.96040826277162 40.80712628583652))",8.98082191781,1211.91077626,770.016438356,692.764383562,3.0,0.0,0,13,1,0,0.0
1795,CW-35,"POLYGON ((-73.7798809716496 40.76938300629292, -73.78304849662547 40.76938901416811, -73.78462551517765 40.77147752998813, -73.78303490782355 40.77356010290683, -73.77986718445077 40.77355409465912, -73.77829026595592 40.77146551386357, -73.7798809716496 40.76938300629292))",0.460481099656,136.378465063,0.085910652921,1.50859106529,0.0,2.0,0,3,0,0,0.0
1796,DF-37,"POLYGON ((-73.73714413313834 40.7630367478535, -73.74031135297912 40.76304393064077, -73.74188688006761 40.76513303363775, -73.7402950888843 40.76721501778729, -73.73712767068541 40.76720783455463, -73.73555224291755 40.76511866761979, -73.73714413313834 40.7630367478535))",0.137614678899,16.5414373089,0.0550458715596,1.33486238532,0.0,0.0,0,6,0,0,0.0
1797,BS-63,"POLYGON ((-73.9225558694916 40.65277538803413, -73.92571786666547 40.65277747366382, -73.92729659298932 40.65486406609983, -73.92571322211759 40.65694863804426, -73.9225510272376 40.65694655228517, -73.92097240006385 40.65485989471044, -73.9225558694916 40.65277538803413))",1.6301369863,391.471141553,3.72328767123,10.1917808219,4.0,0.0,0,17,1,0,0.0
1798,BT-40,"POLYGON ((-73.91769194143825 40.75079387496946, -73.92085859094388 40.75079609422626, -73.92243948803449 40.75288272675957, -73.92085363528491 40.75496720530312, -73.91768678749097 40.75496498590867, -73.91610598986186 40.75287828810767, -73.91769194143825 40.75079387496946))",22.7890410959,3473.03255708,22.5232876712,43.3095890411,7.0,0.0,0,15,0,0,0.0
1799,CN-53,"POLYGON ((-73.82283678840054 40.69646224126672, -73.82600085304667 40.69646706831854, -73.82757749137355 40.69855501693733, -73.82598996649192 40.70063820371141, -73.82282570388172 40.70063337636015, -73.82124916522595 40.69854536253592, -73.82283678840054 40.69646224126672))",11.6328767123,4015.05082192,0.443835616438,4.42739726027,2.0,0.0,0,11,0,0,0.0
